test_input,statistic,mean,std,median,p05,p95
raw_eeg,rms,9.235012535151327,5.083357016683977,7.949995040893555,3.716710293292999,19.573845291137694
raw_eeg,peak_to_peak,76.5869506879244,40.678979217435625,67.9629135131836,28.37071361541748,151.55164947509763
raw_eeg,skew,0.0341636476972198,0.37029308293666746,0.058860091492533684,-0.5507252663373947,0.5382345288991928
raw_eeg,kurtosis,1.8364662707608659,2.342391096216325,1.1186847686767578,0.019258201122283936,6.039175271987914
raw_eeg,line_length,2.647000644399668,1.8659756156396048,2.150441288948059,1.29009091258049,5.363321256637572
raw_eeg,zero_crossing_rate,0.1376277444043848,0.060464331942521085,0.12604201400466822,0.06435478492830944,0.23941313771257086
phase_sham,mean,4.260800054250134e-11,5.6117081664752385e-08,0.0,-8.646647131627105e-08,8.392333938900265e-08
phase_sham,std,9.2350125136727,5.083356998000143,7.9499945640563965,3.716710162162781,19.573845291137694
phase_sham,rms,9.235012514167465,5.0833569979889,7.9499945640563965,3.716710162162781,19.573845291137694
phase_sham,peak_to_peak,76.58695069886744,40.678979183095464,67.9629135131836,28.370713424682616,151.55164947509763
phase_sham,skew,0.03416364782680259,0.37029308465269417,0.05886012688279152,-0.5507252395153046,0.5382344484329223
phase_sham,kurtosis,1.8364662915410008,2.3423911498721672,1.118685007095337,0.01925830841064453,6.039176750183104
phase_sham,line_length,2.647000637865858,1.865975611834652,2.1504411697387695,1.29009091258049,5.363321256637572
phase_sham,zero_crossing_rate,0.1376277444043848,0.060464331942521085,0.12604201400466822,0.06435478492830944,0.23941313771257086
phase_sham,rmse_vs_raw,1.330888830884669e-06,7.405604359299716e-07,1.1396979857636325e-06,5.345695996084032e-07,2.808636065765313e-06
phase_sham,corr_vs_raw,0.9999999999999902,5.435348032657847e-16,0.9999999999999902,0.9999999999999895,0.9999999999999912
phase_aperiodic,mean,-1.6206954380696813e-10,7.053979920774933e-08,0.0,-1.068115267344183e-07,1.0356903352715084e-07
phase_aperiodic,std,9.235012537741568,5.08335701622318,7.949995279312134,3.716710424423218,19.57384614944458
phase_aperiodic,rms,9.235012537799776,5.083357016062121,7.949995279312134,3.716710424423218,19.57384614944458
phase_aperiodic,peak_to_peak,74.13765455107205,40.226800299241056,65.09973907470703,27.766520023345947,148.96918106079102
phase_aperiodic,skew,0.015317572121523071,0.3349843108292831,0.029465684667229652,-0.45936465859413145,0.4838299825787544
phase_aperiodic,kurtosis,1.5879076992569026,2.2406266078630632,0.8823697566986084,-0.051524162292480455,5.594228601455684
phase_aperiodic,line_length,2.463754895841703,2.0057496897469655,1.8137531876564026,1.1491010904312133,5.610422730445859
phase_aperiodic,zero_crossing_rate,0.1254752153712696,0.06629385395127543,0.10803601200400133,0.05268422807602534,0.2440813604534845
phase_aperiodic,rmse_vs_raw,4.330898639760562,2.407714873923616,3.7271945476531982,1.866837841272354,8.78699593544006
phase_aperiodic,corr_vs_raw,0.884210282874158,0.03071415932853266,0.8864512125747916,0.8329135890406336,0.9292102858133788
phase_flattened,mean,-6.445140295622447e-10,8.377422106363188e-08,0.0,-1.3224283179624763e-07,1.2207031829802872e-07
phase_flattened,std,9.23501254513394,5.083357029979993,7.949994802474976,3.71671005487442,19.573845291137694
phase_flattened,rms,9.235012545192149,5.083357030796327,7.949994802474976,3.71671005487442,19.573845291137694
phase_flattened,peak_to_peak,79.03016186854802,50.19504149068392,65.98822402954102,29.467346572875975,169.95485763549803
phase_flattened,skew,0.0011795790083647395,0.1981399087276975,0.004408790497109294,-0.23604723662137986,0.23089873045682904
phase_flattened,kurtosis,1.4496330261754338,3.807646517329503,0.6808452606201172,-0.10163285732269285,4.678958225250244
phase_flattened,line_length,5.205517717200564,2.769742257307198,4.496179103851318,2.7155527234077455,10.4720694065094
phase_flattened,zero_crossing_rate,0.27518336190188397,0.0841280485322501,0.2790930310103368,0.12570856952317438,0.40880293431143716
phase_flattened,rmse_vs_raw,6.823842390552727,4.193033488717591,5.8277013301849365,2.210765206813812,15.372745132446287
phase_flattened,corr_vs_raw,0.717334927031992,0.09907476775489839,0.7052762522641076,0.5702107481324594,0.9022689121221179
raw_eeg,mean,4.055909765758158e-10,9.81005210933518e-08,0.0,-1.4241535950532125e-07,1.5004475528712646e-07
raw_eeg,std,10.860533142229542,6.263029221000524,8.956714630126953,4.504589104652405,24.54112157821655
raw_eeg,rms,10.860533142345957,6.263029220473277,8.956714630126953,4.504589104652405,24.54112157821655
raw_eeg,peak_to_peak,89.79110191366635,48.4371876003422,81.0049934387207,34.26287441253662,177.23351898193357
