model,task,metric,estimate,point,ci_lower,ci_upper,ci,n_seeds,n_subjects,n_bootstrap,bootstrap_unit_1,bootstrap_unit_2,p_one_sided_positive,p_two_sided_zero,n_bootstrap_nonpositive,n_bootstrap_nonnegative,n_bootstrap_valid
LaBraM,tuab_normal_vs_abnormal,macro_f1,drop_aperiodic,0.11110256316684564,0.07388827919317317,0.14540756323779716,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
LaBraM,tuab_normal_vs_abnormal,macro_f1,retention_aperiodic,0.8586558625667718,0.8173896731494371,0.9050579043242467,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
LaBraM,tuab_normal_vs_abnormal,macro_f1,drop_flattened,0.07800519008695206,0.05222729519185451,0.10774675721915247,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
LaBraM,tuab_normal_vs_abnormal,macro_f1,retention_flattened,0.9007621787123143,0.8636265178723894,0.9334821555668271,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
LaBraM,tuab_normal_vs_abnormal,accuracy,baseline,0.7871520729011594,0.7647327463862069,0.8095284613221269,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
LaBraM,tuab_normal_vs_abnormal,accuracy,sham,0.7872242522668832,0.7645300131041922,0.8096772732059169,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
LaBraM,tuab_normal_vs_abnormal,accuracy,aperiodic,0.6813371227500339,0.6549870425622074,0.7107487967023178,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
LaBraM,tuab_normal_vs_abnormal,accuracy,flattened,0.7267469662110344,0.7001196126158148,0.7529039369838026,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
LaBraM,tuab_normal_vs_abnormal,accuracy,drop_sham,-7.217936572379013e-05,-0.000824394064243044,0.0007400032150591592,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.5982,0.8212,5982,4106,10000
LaBraM,tuab_normal_vs_abnormal,accuracy,retention_sham,1.0000916968502132,0.9990525514745191,1.0010406555520255,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
LaBraM,tuab_normal_vs_abnormal,accuracy,drop_aperiodic,0.10581495015112552,0.07364514125936472,0.13506842160494484,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
LaBraM,tuab_normal_vs_abnormal,accuracy,retention_aperiodic,0.865572417587456,0.8309656405751574,0.9054818877979148,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
LaBraM,tuab_normal_vs_abnormal,accuracy,drop_flattened,0.060405106690125,0.03864629415106608,0.08431837565095651,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
LaBraM,tuab_normal_vs_abnormal,accuracy,retention_flattened,0.9232611984778323,0.8935297252868041,0.9504344257356733,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
