model,task,metric,estimate,point,ci_lower,ci_upper,ci,n_seeds,n_subjects,n_bootstrap,bootstrap_unit_1,bootstrap_unit_2,p_one_sided_positive,p_two_sided_zero,n_bootstrap_nonpositive,n_bootstrap_nonnegative,n_bootstrap_valid
deep_mlp,n2_vs_n3,macro_f1,drop_flattened,0.5781630033201313,0.5355758328756145,0.6150806903483099,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,n2_vs_n3,accuracy,baseline,0.8934699420682891,0.8780567218413178,0.9084987551831094,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,n2_vs_n3,accuracy,aperiodic,0.8021574475572618,0.769475581017138,0.8333887092992375,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,n2_vs_n3,accuracy,flattened,0.1936761258135211,0.1444408286299706,0.25078872272399766,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,n2_vs_n3,accuracy,retention_aperiodic,0.8978001494939511,0.8662310797946987,0.9266347975028851,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,n2_vs_n3,accuracy,retention_flattened,0.21676848508768096,0.16067697229246466,0.28229424534826225,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,n2_vs_n3,accuracy,drop_aperiodic,0.0913124945110273,0.06547291315496978,0.11948215635279964,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,n2_vs_n3,accuracy,drop_flattened,0.699793816254768,0.637105211380957,0.7564132636852252,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,balanced_accuracy,baseline,0.6933737078519207,0.6741265421522095,0.7114731263462113,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,balanced_accuracy,aperiodic,0.5086468620581717,0.48858004710461084,0.5280685996072321,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,balanced_accuracy,flattened,0.2038461538461544,0.20128205128205184,0.20705128205128262,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,balanced_accuracy,retention_aperiodic,0.7335825634836447,0.7138256688213341,0.7526131733642013,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,balanced_accuracy,retention_flattened,0.2939917558709747,0.2851594023403002,0.30377120865457347,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,balanced_accuracy,drop_aperiodic,0.18472684579374898,0.17084503164015885,0.19907962826100029,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,balanced_accuracy,drop_flattened,0.48952755400576625,0.47007456746075377,0.508072739568662,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,macro_f1,baseline,0.6263654030505785,0.6041059776190135,0.6476465942273663,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,macro_f1,aperiodic,0.4240135561114288,0.40301008500598384,0.4453230407392727,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,macro_f1,flattened,0.08998628743109276,0.08335016620956762,0.0969248957909557,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,macro_f1,retention_aperiodic,0.6769428101334487,0.6522244470633756,0.7012154851486764,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,macro_f1,retention_flattened,0.14366420462055188,0.13088156970552026,0.15750517515520046,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,macro_f1,drop_aperiodic,0.2023518469391497,0.18579308389708785,0.2190416734755978,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,macro_f1,drop_flattened,0.5363791156194858,0.5109978799739773,0.5608608733571743,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,accuracy,baseline,0.7219848971317349,0.7012991143317451,0.7414242164311486,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,accuracy,aperiodic,0.49428700156725175,0.4704239243578192,0.5176013869077498,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,accuracy,flattened,0.30354248152774405,0.27419095133574156,0.3339713035627054,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,accuracy,retention_aperiodic,0.6846223564106815,0.6571375617601447,0.7121112133923785,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,accuracy,retention_flattened,0.42042774403404043,0.38033171390572224,0.4627324858680885,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,accuracy,drop_aperiodic,0.2276978955644831,0.20680025255425966,0.24873346140324382,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
deep_mlp,five_stage,accuracy,drop_flattened,0.4184424156039908,0.38497971701328393,0.45206683928852864,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,balanced_accuracy,baseline,0.9411915016274909,0.9329480388798299,0.9485413303971391,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,balanced_accuracy,aperiodic,0.8755748837957793,0.857232933092458,0.8923226506250526,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,balanced_accuracy,flattened,0.5058413917676416,0.5025423815784672,0.5099545444583159,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
